emp_dept_pos_id,emp_id,dept_pos_id
5488,5488,275
5489,5489,277
5490,5490,210
5491,5491,283
5492,5492,285
5493,5493,143
5494,5494,248
5495,5495,209
5496,5496,105
5497,5497,147
5498,5498,104
5499,5499,263
5500,5500,184
5501,5501,194
5502,5502,261
5503,5503,247
5504,5504,221
5505,5505,120
5506,5506,118
5507,5507,107
5508,5508,148
5509,5509,150
5510,5510,190
5511,5511,108
5512,5512,198
5513,5513,237
5514,5514,129
5515,5515,266
5516,5516,195
5517,5517,134
5518,5518,177
5519,5519,231
5520,5520,191
5521,5521,230
5522,5522,145
5523,5523,237
5524,5524,199
5525,5525,204
5526,5526,260
5527,5527,120
5528,5528,115
5529,5529,162
5530,5530,152
5531,5531,261
5532,5532,164
5533,5533,122
5534,5534,143
5535,5535,127
5536,5536,290
5537,5537,147
5538,5538,235
5539,5539,129
5540,5540,104
5541,5541,124
5542,5542,290
5543,5543,223
5544,5544,251
5545,5545,277
5546,5546,291
5547,5547,122
5548,5548,227
5549,5549,277
5550,5550,183
5551,5551,167
5552,5552,282
5553,5553,278
5554,5554,135
5555,5555,166
5556,5556,212
5557,5557,297
5558,5558,132
5559,5559,263
5560,5560,236
5561,5561,267
5562,5562,235
5563,5563,241
5564,5564,167
5565,5565,223
5566,5566,241
5567,5567,174
5568,5568,187
5569,5569,205
5570,5570,154
5571,5571,198
5572,5572,262
5573,5573,199
5574,5574,218
5575,5575,295
5576,5576,147
5577,5577,165
5578,5578,235
5579,5579,271
5580,5580,140
5581,5581,133
5582,5582,210
5583,5583,199
5584,5584,273
5585,5585,162
5586,5586,132
5587,5587,248
5588,5588,248
5589,5589,286
5590,5590,140
5591,5591,265
5592,5592,222
5593,5593,186
5594,5594,241
5595,5595,294
5596,5596,297
5597,5597,217
5598,5598,274
5599,5599,141
5600,5600,166
5601,5601,141
5602,5602,133
5603,5603,227
5604,5604,101
5605,5605,216
5606,5606,272
5607,5607,298
5608,5608,239
5609,5609,178
5610,5610,265
5611,5611,115
5612,5612,161
5613,5613,285
5614,5614,225
5615,5615,293
5616,5616,215
5617,5617,197
5618,5618,222
5619,5619,208
5620,5620,115
5621,5621,280
5622,5622,253
5623,5623,179
5624,5624,199
5625,5625,255
5626,5626,102
5627,5627,239
5628,5628,144
5629,5629,132
5630,5630,171
5631,5631,139
5632,5632,188
5633,5633,191
5634,5634,267
5635,5635,282
5636,5636,156
5637,5637,276
5638,5638,196
5639,5639,115
5640,5640,250
5641,5641,241
5642,5642,243
5643,5643,270
5644,5644,110
5645,5645,276
5646,5646,163
5647,5647,279
5648,5648,197
5649,5649,101
5650,5650,156
5651,5651,163
5652,5652,128
5653,5653,183
5654,5654,273
5655,5655,100
5656,5656,289
5657,5657,156
5658,5658,226
5659,5659,152
5660,5660,168
5661,5661,188
5662,5662,174
5663,5663,260
5664,5664,300
5665,5665,193
5666,5666,268
5667,5667,274
5668,5668,264
5669,5669,192
5670,5670,262
5671,5671,118
5672,5672,104
5673,5673,276
5674,5674,182
5675,5675,208
5676,5676,273
5677,5677,235
5678,5678,108
5679,5679,224
5680,5680,158
5681,5681,121
5682,5682,201
5683,5683,290
5684,5684,177
5685,5685,193
5686,5686,283
5687,5687,151
5688,5688,126
5689,5689,207
5690,5690,167
5691,5691,213
5692,5692,268
5693,5693,265
5694,5694,235
5695,5695,231
5696,5696,230
5697,5697,208
5698,5698,259
5699,5699,263
5700,5700,112
5701,5701,208
5702,5702,141
5703,5703,238
5704,5704,160
5705,5705,279
5706,5706,151
5707,5707,280
5708,5708,297
5709,5709,114
5710,5710,294
5711,5711,124
5712,5712,187
5713,5713,185
5714,5714,196
5715,5715,197
5716,5716,125
5717,5717,239
5718,5718,228
5719,5719,165
5720,5720,139
5721,5721,169
5722,5722,160
5723,5723,157
5724,5724,270
5725,5725,214
5726,5726,210
5727,5727,249
5728,5728,178
5729,5729,284
5730,5730,145
5731,5731,240
5732,5732,220
5733,5733,161
5734,5734,249
5735,5735,264
5736,5736,125
5737,5737,162
5738,5738,215
5739,5739,254
5740,5740,289
5741,5741,214
5742,5742,139
5743,5743,155
5744,5744,190
5745,5745,141
5746,5746,124
5747,5747,262
5748,5748,167
5749,5749,204
5750,5750,206
5751,5751,202
5752,5752,174
5753,5753,181
5754,5754,114
5755,5755,245
5756,5756,296
5757,5757,265
5758,5758,135
5759,5759,122
5760,5760,166
5761,5761,278
5762,5762,260
5763,5763,250
5764,5764,151
5765,5765,102
5766,5766,189
5767,5767,165
5768,5768,167
5769,5769,126
5770,5770,212
5771,5771,241
5772,5772,233
5773,5773,283
5774,5774,260
5775,5775,187
5776,5776,157
5777,5777,111
5778,5778,184
5779,5779,290
5780,5780,144
5781,5781,190
5782,5782,274
5783,5783,110
5784,5784,116
5785,5785,260
5786,5786,258
5787,5787,261
5788,5788,203
5789,5789,131
5790,5790,290
5791,5791,137
5792,5792,118
5793,5793,211
5794,5794,219
5795,5795,225
5796,5796,124
5797,5797,138
5798,5798,136
5799,5799,179
5800,5800,278
5801,5801,278
5802,5802,118
5803,5803,118
5804,5804,260
5805,5805,163
5806,5806,211
5807,5807,225
5808,5808,292
5809,5809,199
5810,5810,285
5811,5811,192
5812,5812,107
5813,5813,213
5814,5814,247
5815,5815,244
5816,5816,188
5817,5817,278
5818,5818,216
5819,5819,157
5820,5820,150
5821,5821,248
5822,5822,111
5823,5823,139
5824,5824,174
5825,5825,210
5826,5826,125
5827,5827,103
5828,5828,269
5829,5829,212
5830,5830,237
5831,5831,120
5832,5832,287
5833,5833,106
5834,5834,277
5835,5835,283
5836,5836,267
5837,5837,158
5838,5838,272
5839,5839,206
5840,5840,278
5841,5841,280
5842,5842,223
5843,5843,194
5844,5844,257
5845,5845,283
5846,5846,150
5847,5847,171
5848,5848,158
5849,5849,279
5850,5850,293
5851,5851,193
5852,5852,110
5853,5853,102
5854,5854,256
5855,5855,154
5856,5856,255
5857,5857,263
5858,5858,252
5859,5859,137
5860,5860,119
5861,5861,293
5862,5862,154
5863,5863,217
5864,5864,257
5865,5865,232
5866,5866,195
5867,5867,186
5868,5868,151
5869,5869,294
5870,5870,243
5871,5871,297
5872,5872,270
5873,5873,146
5874,5874,110
5875,5875,274
5876,5876,147
5877,5877,132
5878,5878,182
5879,5879,246
5880,5880,216
5881,5881,137
5882,5882,252
5883,5883,164
5884,5884,268
5885,5885,109
5886,5886,290
5887,5887,235
5888,5888,271
5889,5889,275
5890,5890,191
5891,5891,192
5892,5892,103
5893,5893,184
5894,5894,136
5895,5895,165
5896,5896,208
5897,5897,282
5898,5898,169
5899,5899,236
5900,5900,138
5901,5901,190
5902,5902,173
5903,5903,106
5904,5904,191
5905,5905,206
5906,5906,289
5907,5907,243
5908,5908,186
5909,5909,266
5910,5910,213
5911,5911,262
5912,5912,277
5913,5913,167
5914,5914,253
5915,5915,178
5916,5916,233
5917,5917,138
5918,5918,167
5919,5919,148
5920,5920,162
5921,5921,285
5922,5922,150
5923,5923,219
5924,5924,283
5925,5925,127
5926,5926,219
5927,5927,192
5928,5928,102
5929,5929,102
5930,5930,274
5931,5931,298
5932,5932,172
5933,5933,277
5934,5934,208
5935,5935,252
5936,5936,128
5937,5937,235
5938,5938,262
5939,5939,209
5940,5940,123
5941,5941,268
5942,5942,173
5943,5943,257
5944,5944,197
5945,5945,251
5946,5946,164
5947,5947,192
5948,5948,269
5949,5949,245
5950,5950,234
5951,5951,238
5952,5952,147
5953,5953,217
5954,5954,299
5955,5955,280
5956,5956,184
5957,5957,119
5958,5958,172
5959,5959,130
5960,5960,197
5961,5961,162
5962,5962,267
5963,5963,160
5964,5964,222
5965,5965,113
5966,5966,252
5967,5967,225
5968,5968,166
5969,5969,206
5970,5970,167
5971,5971,251
5972,5972,148
5973,5973,224
5974,5974,263
5975,5975,145
5976,5976,136
5977,5977,180
5978,5978,154
5979,5979,227
5980,5980,272
5981,5981,130
5982,5982,110
5983,5983,125
5984,5984,133
5985,5985,300
5986,5986,255
5987,5987,240
5988,5988,223
5989,5989,144
5990,5990,258
5991,5991,133
5992,5992,283
5993,5993,266
5994,5994,278
5995,5995,203
5996,5996,269
5997,5997,280
5998,5998,123
5999,5999,250
6000,6000,275
6001,6001,264
6002,6002,235
6003,6003,246
6004,6004,209
6005,6005,255
6006,6006,294
6007,6007,291
6008,6008,215
6009,6009,267
6010,6010,286
6011,6011,214
6012,6012,258
6013,6013,243
6014,6014,265
6015,6015,208
6016,6016,224
6017,6017,279
6018,6018,235
6019,6019,275
6020,6020,293
6021,6021,241
6022,6022,223
6023,6023,200
6024,6024,213
6025,6025,209
6026,6026,273
6027,6027,208
6028,6028,296
6029,6029,207
6030,6030,254
6031,6031,200
6032,6032,300
6033,6033,241
6034,6034,209
6035,6035,241
6036,6036,206
6037,6037,218
6038,6038,268
6039,6039,254
6040,6040,260
6041,6041,231
6042,6042,258
6043,6043,221
6044,6044,207
6045,6045,296
6046,6046,205
6047,6047,212
6048,6048,243
6049,6049,205
6050,6050,232
6051,6051,260
6052,6052,218
6053,6053,271
6054,6054,258
6055,6055,248
6056,6056,246
6057,6057,293
6058,6058,251
6059,6059,248
6060,6060,255
6061,6061,200
6062,6062,226
6063,6063,201
6064,6064,208
6065,6065,263
6066,6066,285
6067,6067,262
6068,6068,201
6069,6069,218
6070,6070,237
6071,6071,240
6072,6072,257
6073,6073,277
6074,6074,260
6075,6075,240
6076,6076,212
6077,6077,203
6078,6078,240
6079,6079,239
6080,6080,219
6081,6081,300
6082,6082,237
6083,6083,232
6084,6084,264
6085,6085,256
6086,6086,267
6087,6087,255
6088,6088,260
6089,6089,252
6090,6090,281
6091,6091,266
6092,6092,203
6093,6093,286
6094,6094,226
6095,6095,212
6096,6096,275
6097,6097,292
6098,6098,205
6099,6099,261
6100,6100,226
6101,6101,257
6102,6102,245
6103,6103,287
6104,6104,234
6105,6105,202
6106,6106,260
6107,6107,275
6108,6108,218
6109,6109,273
6110,6110,282
6111,6111,288
6112,6112,218
6113,6113,255
6114,6114,218
6115,6115,216
6116,6116,272
6117,6117,276
6118,6118,300
6119,6119,241
6120,6120,209
6121,6121,255
6122,6122,212
6123,6123,296
6124,6124,267
6125,6125,252
6126,6126,288
6127,6127,242
6128,6128,224
6129,6129,269
6130,6130,254
6131,6131,219
6132,6132,290
6133,6133,274
6134,6134,221
6135,6135,283
6136,6136,237
6137,6137,211
6138,6138,205
6139,6139,298
6140,6140,264
6141,6141,296
6142,6142,214
6143,6143,215
6144,6144,211
6145,6145,278
6146,6146,228
6147,6147,286
6148,6148,235
6149,6149,231
6150,6150,244
6151,6151,216
6152,6152,277
6153,6153,234
6154,6154,269
6155,6155,202
6156,6156,213
6157,6157,259
6158,6158,277
6159,6159,255
6160,6160,208
6161,6161,224
6162,6162,254
6163,6163,210
6164,6164,233
6165,6165,279
6166,6166,261
6167,6167,249
6168,6168,205
6169,6169,300
6170,6170,208
6171,6171,213
6172,6172,218
6173,6173,277
6174,6174,267
6175,6175,266
6176,6176,272
6177,6177,278
6178,6178,269
6179,6179,285
6180,6180,207
6181,6181,277
6182,6182,278
6183,6183,217
6184,6184,225
6185,6185,254
6186,6186,238
6187,6187,263
6188,6188,277
6189,6189,285
6190,6190,243
6191,6191,255
6192,6192,238
6193,6193,300
6194,6194,281
6195,6195,224
6196,6196,258
6197,6197,270
6198,6198,263
6199,6199,202
6200,6200,269
6201,6201,263
6202,6202,219
6203,6203,264
6204,6204,213
6205,6205,251
6206,6206,262
6207,6207,275
6208,6208,249
6209,6209,226
6210,6210,230
6211,6211,279
6212,6212,255
6213,6213,223
6214,6214,204
6215,6215,283
6216,6216,268
6217,6217,242
6218,6218,244
6219,6219,286
6220,6220,256
6221,6221,207
6222,6222,239
6223,6223,260
6224,6224,296
6225,6225,234
6226,6226,277
6227,6227,292
6228,6228,211
6229,6229,260
6230,6230,295
6231,6231,258
6232,6232,239
6233,6233,201
6234,6234,280
6235,6235,264
6236,6236,212
6237,6237,293
6238,6238,217
6239,6239,235
6240,6240,240
6241,6241,239
6242,6242,300
6243,6243,223
6244,6244,214
6245,6245,263
6246,6246,271
6247,6247,251
6248,6248,274
6249,6249,223
6250,6250,236
6251,6251,249
6252,6252,269
6253,6253,200
6254,6254,204
6255,6255,216
6256,6256,218
6257,6257,240
6258,6258,294
6259,6259,225
6260,6260,233
6261,6261,294
6262,6262,201
6263,6263,261
6264,6264,243
6265,6265,264
6266,6266,212
6267,6267,275
6268,6268,247
6269,6269,226
6270,6270,255
6271,6271,233
6272,6272,217
6273,6273,234
6274,6274,229
6275,6275,257
6276,6276,215
6277,6277,221
6278,6278,203
6279,6279,243
6280,6280,213
6281,6281,271
6282,6282,257
6283,6283,256
6284,6284,274
6285,6285,260
6286,6286,279
6287,6287,256
6288,6288,268
6289,6289,283
6290,6290,233
6291,6291,212
6292,6292,203
6293,6293,263
6294,6294,291
6295,6295,280
6296,6296,201
6297,6297,204
6298,6298,226
6299,6299,283
6300,6300,285
6301,6301,236
6302,6302,254
6303,6303,221
6304,6304,217
6305,6305,237
6306,6306,280
6307,6307,295
6308,6308,235
6309,6309,209
6310,6310,255
6311,6311,233
6312,6312,251
6313,6313,246
6314,6314,300
6315,6315,260
6316,6316,260
6317,6317,263
6318,6318,245
6319,6319,257
6320,6320,210
6321,6321,206
6322,6322,200
6323,6323,245
6324,6324,294
6325,6325,200
6326,6326,211
6327,6327,204
6328,6328,214
6329,6329,277
6330,6330,275
6331,6331,293
6332,6332,239
6333,6333,284
6334,6334,255
6335,6335,222
6336,6336,241
6337,6337,299
6338,6338,286
6339,6339,214
6340,6340,229
6341,6341,259
6342,6342,213
6343,6343,231
6344,6344,275
6345,6345,201
6346,6346,240
6347,6347,291
6348,6348,234
6349,6349,274
6350,6350,207
6351,6351,246
6352,6352,274
6353,6353,207
6354,6354,294
6355,6355,283
6356,6356,225
6357,6357,260
6358,6358,298
6359,6359,269
6360,6360,236
6361,6361,250
6362,6362,241
6363,6363,285
6364,6364,280
6365,6365,242
6366,6366,284
6367,6367,282
6368,6368,220
6369,6369,245
6370,6370,214
6371,6371,270
6372,6372,257
6373,6373,299
6374,6374,288
6375,6375,255
6376,6376,287
6377,6377,242
6378,6378,222
6379,6379,283
6380,6380,264
6381,6381,291
6382,6382,244
6383,6383,258
6384,6384,275
6385,6385,202
6386,6386,283
6387,6387,281
6388,6388,274
6389,6389,279
6390,6390,241
6391,6391,274
6392,6392,224
6393,6393,299
6394,6394,257
6395,6395,222
6396,6396,226
6397,6397,282
6398,6398,289
6399,6399,288
6400,6400,254
6401,6401,238
6402,6402,233
6403,6403,244
6404,6404,231
6405,6405,253
6406,6406,238
6407,6407,273
6408,6408,282
6409,6409,241
6410,6410,200
6411,6411,251
6412,6412,251
6413,6413,203
6414,6414,252
6415,6415,294
6416,6416,244
6417,6417,201
6418,6418,259
6419,6419,224
6420,6420,247
6421,6421,233
6422,6422,227
6423,6423,202
6424,6424,262
6425,6425,300
6426,6426,266
6427,6427,258
6428,6428,242
6429,6429,206
6430,6430,282
6431,6431,269
6432,6432,200
6433,6433,239
6434,6434,227
6435,6435,291
6436,6436,281
6437,6437,289
6438,6438,251
6439,6439,256
6440,6440,230
6441,6441,254
6442,6442,258
6443,6443,263
6444,6444,251
6445,6445,231
6446,6446,207
6447,6447,238
6448,6448,298
6449,6449,209
6450,6450,236
6451,6451,224
6452,6452,264
6453,6453,265
6454,6454,224
6455,6455,211
6456,6456,297
6457,6457,213
6458,6458,283
6459,6459,277
6460,6460,242
6461,6461,229
6462,6462,225
6463,6463,283
6464,6464,275
6465,6465,234
6466,6466,228
6467,6467,294
6468,6468,259
6469,6469,292
6470,6470,258
6471,6471,271
6472,6472,208
6473,6473,202
6474,6474,297
6475,6475,239
6476,6476,298
6477,6477,217
6478,6478,221
6479,6479,202
6480,6480,285
6481,6481,238
6482,6482,291
6483,6483,236
6484,6484,295
6485,6485,235
6486,6486,275
6487,6487,263
6488,6488,293
6489,6489,205
6490,6490,252
6491,6491,296
6492,6492,258
6493,6493,258
6494,6494,294
6495,6495,257
6496,6496,204
6497,6497,293
6498,6498,280
6499,6499,255
6500,6500,289
6501,6501,258
6502,6502,258
6503,6503,244
6504,6504,274
6505,6505,244
6506,6506,274
6507,6507,203
6508,6508,241
6509,6509,262
6510,6510,277
6511,6511,300
6512,6512,251
6513,6513,242
6514,6514,271
6515,6515,270
6516,6516,222
6517,6517,292
6518,6518,218
6519,6519,265
6520,6520,268
6521,6521,251
6522,6522,251
6523,6523,252
6524,6524,213
6525,6525,285
6526,6526,293
6527,6527,245
6528,6528,279
6529,6529,297
6530,6530,289
6531,6531,274
6532,6532,211
6533,6533,234
6534,6534,238
6535,6535,256
6536,6536,203
6537,6537,231
6538,6538,265
6539,6539,222
6540,6540,299
6541,6541,267
6542,6542,250
6543,6543,293
6544,6544,243
6545,6545,211
6546,6546,222
6547,6547,246
6548,6548,260
6549,6549,219
6550,6550,292
6551,6551,287
6552,6552,275
6553,6553,251
6554,6554,226
6555,6555,235
6556,6556,282
6557,6557,243
6558,6558,240
6559,6559,228
6560,6560,205
6561,6561,216
6562,6562,215
6563,6563,228
6564,6564,205
6565,6565,253
6566,6566,208
6567,6567,221
6568,6568,221
6569,6569,215
6570,6570,299
6571,6571,204
6572,6572,267
6573,6573,277
6574,6574,208
6575,6575,300
6576,6576,258
6577,6577,244
6578,6578,255
6579,6579,229
6580,6580,203
6581,6581,226
6582,6582,274
6583,6583,273
6584,6584,246
6585,6585,245
6586,6586,267
6587,6587,229
6588,6588,294
6589,6589,257
6590,6590,266
6591,6591,229
6592,6592,260
6593,6593,298
6594,6594,255
6595,6595,276
6596,6596,231
6597,6597,251
6598,6598,207
6599,6599,224
6600,6600,216
6601,6601,261
6602,6602,242
6603,6603,257
6604,6604,262
6605,6605,239
6606,6606,263
6607,6607,219
6608,6608,279
6609,6609,289
6610,6610,240
6611,6611,278
6612,6612,238
6613,6613,258
6614,6614,219
6615,6615,253
6616,6616,213
6617,6617,276
6618,6618,231
6619,6619,249
6620,6620,243
6621,6621,248
6622,6622,267
6623,6623,275
6624,6624,284
6625,6625,238
6626,6626,209
6627,6627,259
6628,6628,253
6629,6629,255
6630,6630,244
6631,6631,202
6632,6632,288
6633,6633,252
6634,6634,263
6635,6635,211
6636,6636,293
6637,6637,253
6638,6638,243
6639,6639,252
6640,6640,219
6641,6641,252
6642,6642,282
6643,6643,219
6644,6644,216
6645,6645,247
6646,6646,282
6647,6647,236
6648,6648,201
6649,6649,250
6650,6650,243
6651,6651,238
6652,6652,254
6653,6653,286
6654,6654,290
6655,6655,228
6656,6656,244
6657,6657,291
6658,6658,205
6659,6659,233
6660,6660,243
6661,6661,244
6662,6662,272
6663,6663,265
6664,6664,276
6665,6665,233
6666,6666,244
6667,6667,220
6668,6668,244
6669,6669,287
6670,6670,235
6671,6671,250
6672,6672,247
6673,6673,246
6674,6674,297
6675,6675,266
6676,6676,255
6677,6677,260
6678,6678,242
6679,6679,203
6680,6680,299
6681,6681,281
6682,6682,287
6683,6683,202
6684,6684,293
6685,6685,267
6686,6686,255
6687,6687,268
6688,6688,230
6689,6689,294
6690,6690,212
6691,6691,206
6692,6692,286
6693,6693,286
6694,6694,237
6695,6695,249
6696,6696,275
6697,6697,234
6698,6698,204
6699,6699,217
6700,6700,217
6701,6701,207
6702,6702,274
6703,6703,270
6704,6704,206
6705,6705,209
6706,6706,244
6707,6707,226
6708,6708,285
6709,6709,230
6710,6710,253
6711,6711,225
6712,6712,287
6713,6713,285
6714,6714,225
6715,6715,206
6716,6716,224
6717,6717,245
6718,6718,270
6719,6719,236
6720,6720,240
6721,6721,200
6722,6722,212
6723,6723,241
6724,6724,207
6725,6725,276
6726,6726,256
6727,6727,224
6728,6728,225
6729,6729,229
6730,6730,217
6731,6731,274
6732,6732,292
6733,6733,212
6734,6734,273
6735,6735,221
6736,6736,283
6737,6737,275
6738,6738,260
6739,6739,262
6740,6740,246
6741,6741,213
6742,6742,276
6743,6743,267
6744,6744,200
6745,6745,226
6746,6746,259
6747,6747,237
6748,6748,262
6749,6749,251
6750,6750,246
6751,6751,262
6752,6752,260
6753,6753,222
6754,6754,228
6755,6755,248
6756,6756,296
6757,6757,291
6758,6758,272
6759,6759,281
6760,6760,230
6761,6761,236
6762,6762,234
6763,6763,258
6764,6764,205
6765,6765,299
6766,6766,257
6767,6767,275
6768,6768,297
6769,6769,226
6770,6770,297
6771,6771,229
6772,6772,214
6773,6773,272
6774,6774,299
6775,6775,256
6776,6776,200
6777,6777,234
6778,6778,204
6779,6779,295
6780,6780,276
6781,6781,221
6782,6782,248
6783,6783,266
6784,6784,201
6785,6785,284
6786,6786,291
6787,6787,253
6788,6788,201
6789,6789,291
6790,6790,256
6791,6791,240
6792,6792,280
6793,6793,254
6794,6794,280
6795,6795,292
6796,6796,257
6797,6797,234
6798,6798,259
6799,6799,227
6800,6800,228
6801,6801,200
6802,6802,271
6803,6803,271
6804,6804,200
6805,6805,244
6806,6806,213
6807,6807,250
6808,6808,215
6809,6809,297
6810,6810,293
6811,6811,201
6812,6812,298
6813,6813,299
6814,6814,242
6815,6815,242
6816,6816,273
6817,6817,209
6818,6818,237
6819,6819,272
6820,6820,274
6821,6821,278
6822,6822,286
6823,6823,257
6824,6824,254
6825,6825,282
6826,6826,232
6827,6827,230
6828,6828,230
6829,6829,232
6830,6830,285
6831,6831,203
6832,6832,247
6833,6833,205
6834,6834,202
6835,6835,271
6836,6836,264
6837,6837,219
6838,6838,292
6839,6839,253
6840,6840,232
6841,6841,261
6842,6842,282
6843,6843,270
6844,6844,282
6845,6845,288
6846,6846,287
6847,6847,241
6848,6848,239
6849,6849,275
6850,6850,251
6851,6851,248
6852,6852,259
6853,6853,269
6854,6854,243
6855,6855,281
6856,6856,272
6857,6857,275
6858,6858,244
6859,6859,294
6860,6860,222
6861,6861,242
6862,6862,229
6863,6863,259
6864,6864,208
6865,6865,288
6866,6866,212
6867,6867,234
6868,6868,262
6869,6869,260
6870,6870,246
6871,6871,234
6872,6872,221
6873,6873,249
6874,6874,287
6875,6875,270
6876,6876,218
6877,6877,255
6878,6878,200
6879,6879,246
6880,6880,219
6881,6881,227
6882,6882,298
6883,6883,244
6884,6884,238
6885,6885,249
6886,6886,200
6887,6887,281
6888,6888,205
6889,6889,269
6890,6890,224
6891,6891,282
6892,6892,281
6893,6893,278
6894,6894,213
6895,6895,253
6896,6896,285
6897,6897,282
6898,6898,249
6899,6899,292
6900,6900,275
6901,6901,201
6902,6902,251
6903,6903,248
6904,6904,238
6905,6905,234
6906,6906,206
6907,6907,221
6908,6908,212
6909,6909,294
6910,6910,274
6911,6911,235
6912,6912,256
6913,6913,264
6914,6914,277
6915,6915,284
6916,6916,225
6917,6917,233
6918,6918,259
6919,6919,233
6920,6920,256
6921,6921,269
6922,6922,242
6923,6923,200
6924,6924,213
6925,6925,281
6926,6926,283
6927,6927,296
6928,6928,296
6929,6929,230
6930,6930,266
6931,6931,296
6932,6932,293
6933,6933,271
6934,6934,296
6935,6935,287
6936,6936,272
6937,6937,219
6938,6938,246
6939,6939,289
6940,6940,265
6941,6941,213
6942,6942,282
6943,6943,252
6944,6944,256
6945,6945,206
6946,6946,223
6947,6947,203
6948,6948,206
6949,6949,255
6950,6950,239
6951,6951,254
6952,6952,277
6953,6953,275
6954,6954,274
6955,6955,300
6956,6956,253
6957,6957,266
6958,6958,272
6959,6959,218
6960,6960,253
6961,6961,251
6962,6962,209
6963,6963,268
6964,6964,216
6965,6965,223
6966,6966,231
6967,6967,292
6968,6968,267
6969,6969,209
6970,6970,229
6971,6971,263
6972,6972,238
6973,6973,290
6974,6974,247
6975,6975,238
6976,6976,296
6977,6977,288
6978,6978,212
6979,6979,268
6980,6980,227
6981,6981,242
6982,6982,285
6983,6983,278
6984,6984,217
6985,6985,249
6986,6986,297
6987,6987,222
6988,6988,253
6989,6989,257
6990,6990,211
6991,6991,268
6992,6992,267
6993,6993,261
6994,6994,242
6995,6995,262
6996,6996,276
6997,6997,258
6998,6998,265
6999,6999,230
7000,7000,212
7001,7001,188
7002,7002,123
7003,7003,219
7004,7004,213
7005,7005,187
7006,7006,104
7007,7007,270
7008,7008,19
7009,7009,120
7010,7010,135
7011,7011,56
7012,7012,57
7013,7013,94
7014,7014,34
7015,7015,272
7016,7016,61
7017,7017,270
7018,7018,155
7019,7019,247
7020,7020,69
7021,7021,255
7022,7022,290
7023,7023,51
7024,7024,104
7025,7025,34
7026,7026,280
7027,7027,47
7028,7028,52
7029,7029,54
7030,7030,231
7031,7031,137
7032,7032,295
7033,7033,163
7034,7034,213
7035,7035,18
7036,7036,140
7037,7037,200
7038,7038,282
7039,7039,56
7040,7040,183
7041,7041,37
7042,7042,108
7043,7043,17
7044,7044,181
7045,7045,20
7046,7046,26
7047,7047,285
7048,7048,105
7049,7049,134
7050,7050,64
7051,7051,121
7052,7052,271
7053,7053,52
7054,7054,282
7055,7055,230
7056,7056,51
7057,7057,121
7058,7058,247
7059,7059,88
7060,7060,85
7061,7061,18
7062,7062,189
7063,7063,225
7064,7064,164
7065,7065,271
7066,7066,169
7067,7067,230
7068,7068,192
7069,7069,258
7070,7070,48
7071,7071,61
7072,7072,208
7073,7073,286
7074,7074,113
7075,7075,134
7076,7076,93
7077,7077,268
7078,7078,223
7079,7079,3
7080,7080,20
7081,7081,121
7082,7082,54
7083,7083,179
7084,7084,271
7085,7085,170
7086,7086,288
7087,7087,208
7088,7088,126
7089,7089,171
7090,7090,247
7091,7091,126
7092,7092,101
7093,7093,252
7094,7094,277
7095,7095,122
7096,7096,71
7097,7097,68
7098,7098,139
7099,7099,118
7100,7100,203
7101,7101,173
7102,7102,89
7103,7103,131
7104,7104,104
7105,7105,185
7106,7106,83
7107,7107,99
7108,7108,75
7109,7109,209
7110,7110,296
7111,7111,267
7112,7112,165
7113,7113,269
7114,7114,142
7115,7115,156
7116,7116,180
7117,7117,138
7118,7118,40
7119,7119,274
7120,7120,155
7121,7121,97
7122,7122,29
7123,7123,244
7124,7124,63
7125,7125,179
7126,7126,141
7127,7127,232
7128,7128,230
7129,7129,60
7130,7130,215
7131,7131,246
7132,7132,107
7133,7133,91
7134,7134,100
7135,7135,263
7136,7136,297
7137,7137,264
7138,7138,272
7139,7139,141
7140,7140,88
7141,7141,39
7142,7142,297
7143,7143,248
7144,7144,263
7145,7145,243
7146,7146,296
7147,7147,152
7148,7148,186
7149,7149,255
7150,7150,100
7151,7151,157
7152,7152,232
7153,7153,107
7154,7154,46
7155,7155,7
7156,7156,2
7157,7157,127
7158,7158,153
7159,7159,25
7160,7160,228
7161,7161,24
7162,7162,121
7163,7163,152
7164,7164,165
7165,7165,106
7166,7166,144
7167,7167,54
7168,7168,240
7169,7169,251
7170,7170,11
7171,7171,94
7172,7172,112
7173,7173,170
7174,7174,293
7175,7175,138
7176,7176,176
7177,7177,68
7178,7178,212
7179,7179,209
7180,7180,118
7181,7181,179
7182,7182,141
7183,7183,232
7184,7184,284
7185,7185,3
7186,7186,125
7187,7187,111
7188,7188,178
7189,7189,10
7190,7190,43
7191,7191,39
7192,7192,65
7193,7193,214
7194,7194,279
7195,7195,178
7196,7196,275
7197,7197,87
7198,7198,291
7199,7199,145
7200,7200,180
7201,7201,249
7202,7202,136
7203,7203,115
7204,7204,230
7205,7205,125
7206,7206,50
7207,7207,53
7208,7208,21
7209,7209,99
7210,7210,214
7211,7211,139
7212,7212,89
7213,7213,238
7214,7214,192
7215,7215,127
7216,7216,136
7217,7217,15
7218,7218,122
7219,7219,25
7220,7220,70
7221,7221,192
7222,7222,61
7223,7223,254
7224,7224,294
7225,7225,125
7226,7226,292
7227,7227,64
7228,7228,271
7229,7229,34
7230,7230,192
7231,7231,150
7232,7232,245
7233,7233,129
7234,7234,189
